"DO";"PH";"lat";"lon";"temperature";"ts"
21.922000885009766;4.996999740600586;13.698415756225586;-89.21520233154297;21.92500114440918;"2023-05-26T23:50:27.823Z"
22.06100082397461;5.011000156402588;13.698415756225586;-89.21520233154297;21.928998947143555;"2023-05-26T23:55:27.928Z"
22.093000411987305;5.01800012588501;13.698415756225586;-89.21520233154297;22.07900047302246;"2023-05-27T00:00:27.817Z"
22.274999618530273;5.039000034332275;13.698415756225586;-89.21520233154297;22.277999877929688;"2023-05-27T00:05:27.967Z"
22.440000534057617;5.041999816894531;13.698415756225586;-89.21520233154297;22.439001083374023;"2023-05-27T00:10:27.808Z"
22.4689998626709;5.065000057220459;13.698415756225586;-89.21520233154297;22.45199966430664;"2023-05-27T00:15:27.899Z"
22.680999755859375;5.093999862670898;13.698415756225586;-89.21520233154297;22.697999954223633;"2023-05-27T00:20:28.559Z"
22.80499839782715;5.118000030517578;13.698415756225586;-89.21520233154297;22.815000534057617;"2023-05-27T00:25:27.796Z"
22.823999404907227;5.145999908447266;13.698415756225586;-89.21520233154297;22.816999435424805;"2023-05-27T00:30:27.796Z"
22.990999221801758;5.155999660491943;13.698415756225586;-89.21520233154297;22.992000579833984;"2023-05-27T00:35:27.782Z"
23.020000457763672;5.176000118255615;13.698415756225586;-89.21520233154297;23.009000778198242;"2023-05-27T00:40:27.777Z"
23.15999984741211;5.203000068664551;13.698415756225586;-89.21520233154297;23.15399932861328;"2023-05-27T00:45:28.073Z"
23.308000564575195;5.230999946594238;13.698415756225586;-89.21520233154297;23.305999755859375;"2023-05-27T00:50:28.264Z"
23.320999145507813;5.242000102996826;13.698415756225586;-89.21520233154297;23.312000274658203;"2023-05-27T00:55:28.070Z"
23.45599937438965;5.257999897003174;13.698415756225586;-89.21520233154297;23.458999633789063;"2023-05-27T01:00:28.120Z"
23.482999801635742;5.2779998779296875;13.698415756225586;-89.21520233154297;23.4739990234375;"2023-05-27T01:05:27.768Z"
23.621999740600586;5.291999816894531;13.698415756225586;-89.21520233154297;23.621999740600586;"2023-05-27T01:10:27.772Z"
23.753999710083008;5.322999954223633;13.698415756225586;-89.21520233154297;23.756999969482422;"2023-05-27T01:15:27.768Z"
23.774999618530273;5.3379998207092285;13.698415756225586;-89.21520233154297;23.770000457763672;"2023-05-27T01:20:27.774Z"
23.913000106811523;5.3520002365112305;13.698415756225586;-89.21520233154297;23.91899871826172;"2023-05-27T01:25:28.183Z"
23.928998947143555;5.36299991607666;13.698415756225586;-89.21520233154297;23.923999786376953;"2023-05-27T01:30:27.781Z"
24.083999633789063;5.380000114440918;13.698415756225586;-89.21520233154297;23.954999923706055;"2023-05-27T01:35:28.131Z"
24.08799934387207;5.39300012588501;13.698415756225586;-89.21520233154297;24.084999084472656;"2023-05-27T01:40:28.317Z"
24.121999740600586;5.4120001792907715;13.698415756225586;-89.21520233154297;24.10700035095215;"2023-05-27T01:45:27.766Z"
24.25800132751465;5.432000160217285;13.698415756225586;-89.21520233154297;24.26099967956543;"2023-05-27T01:50:27.799Z"
24.28499984741211;5.446000099182129;13.698415756225586;-89.21520233154297;24.270000457763672;"2023-05-27T01:55:27.770Z"
24.315000534057617;5.4579997062683105;13.698415756225586;-89.21520233154297;24.30699920654297;"2023-05-27T02:00:27.772Z"
24.459999084472656;5.4710001945495605;13.698415756225586;-89.21520233154297;24.458999633789063;"2023-05-27T02:05:27.771Z"
24.479999542236328;5.484000205993652;13.698415756225586;-89.21520233154297;24.470998764038086;"2023-05-27T02:10:27.801Z"
24.513999938964844;5.5;13.698415756225586;-89.21520233154297;24.496999740600586;"2023-05-27T02:15:27.866Z"
24.64299964904785;5.51200008392334;13.698415756225586;-89.21520233154297;24.649999618530273;"2023-05-27T02:20:28.211Z"
24.65399932861328;5.523000240325928;13.698415756225586;-89.21520233154297;24.647001266479492;"2023-05-27T02:25:27.893Z"
24.69099998474121;5.53000020980835;13.698415756225586;-89.21520233154297;24.67300033569336;"2023-05-27T02:30:27.771Z"
24.654998779296875;5.547999858856201;13.698415756225586;-89.21520233154297;24.839000701904297;"2023-05-27T02:35:27.770Z"
24.805999755859375;5.561000347137451;13.698415756225586;-89.21520233154297;24.801000595092773;"2023-05-27T02:40:27.767Z"
24.831998825073242;5.582000255584717;13.698415756225586;-89.21520233154297;24.81999969482422;"2023-05-27T02:45:27.774Z"
24.8700008392334;5.5829997062683105;13.698415756225586;-89.21520233154297;24.85099983215332;"2023-05-27T02:50:27.810Z"
24.98200035095215;5.5960001945495605;13.698415756225586;-89.21520233154297;24.996999740600586;"2023-05-27T02:55:28.239Z"
24.98699951171875;5.5980000495910645;13.698415756225586;-89.21520233154297;24.983999252319336;"2023-05-27T03:00:28.122Z"
25.006999969482422;5.611000061035156;13.698415756225586;-89.21520233154297;24.996999740600586;"2023-05-27T03:05:27.765Z"
25.034000396728516;5.617000102996826;13.698415756225586;-89.21520233154297;25.02400016784668;"2023-05-27T03:10:27.761Z"
25.0679988861084;5.628999710083008;13.698415756225586;-89.21520233154297;25.053998947143555;"2023-05-27T03:15:27.759Z"
25.0989990234375;5.639999866485596;13.698415756225586;-89.21520233154297;25.081998825073242;"2023-05-27T03:20:27.922Z"
25.1299991607666;5.650000095367432;13.698415756225586;-89.21520233154297;25.118000030517578;"2023-05-27T03:25:27.758Z"
25.23200035095215;5.650000095367432;13.698415756225586;-89.21520233154297;25.476999282836914;"2023-05-27T03:30:27.805Z"
25.2450008392334;5.665999889373779;13.698415756225586;-89.21520233154297;25.239999771118164;"2023-05-27T03:35:28.041Z"
25.264999389648438;5.673999786376953;13.698415756225586;-89.21520233154297;25.256000518798828;"2023-05-27T03:40:27.741Z"
25.395999908447266;5.686999797821045;13.698415756225586;-89.21520233154297;25.411001205444336;"2023-05-27T03:45:27.738Z"
25.373998641967773;5.697999954223633;13.698415756225586;-89.21520233154297;25.386999130249023;"2023-05-27T03:50:27.728Z"
25.381999969482422;5.698999881744385;13.698415756225586;-89.21520233154297;25.375;"2023-05-27T03:55:27.720Z"
25.397001266479492;5.705999851226807;13.698415756225586;-89.21520233154297;25.389999389648438;"2023-05-27T04:00:27.718Z"
25.413000106811523;5.716000080108643;13.698415756225586;-89.21520233154297;25.409000396728516;"2023-05-27T04:05:27.728Z"
25.439001083374023;5.730999946594238;13.698415756225586;-89.21520233154297;25.42999839782715;"2023-05-27T04:10:27.762Z"
25.46700096130371;5.735000133514404;13.698415756225586;-89.21520233154297;25.454999923706055;"2023-05-27T04:15:27.860Z"
25.486000061035156;5.74399995803833;13.698415756225586;-89.21520233154297;25.476999282836914;"2023-05-27T04:20:27.718Z"
25.61199951171875;5.749000072479248;13.698415756225586;-89.21520233154297;25.621999740600586;"2023-05-27T04:25:27.717Z"
25.589000701904297;5.764999866485596;13.698415756225586;-89.21520233154297;25.600997924804688;"2023-05-27T04:30:27.716Z"
25.58300018310547;5.76200008392334;13.698415756225586;-89.21520233154297;25.583999633789063;"2023-05-27T04:35:27.718Z"
25.59200096130371;5.7789998054504395;13.698415756225586;-89.21520233154297;25.586000442504883;"2023-05-27T04:40:27.727Z"
25.601999282836914;5.7779998779296875;13.698415756225586;-89.21520233154297;25.601999282836914;"2023-05-27T04:45:27.724Z"
25.621000289916992;5.7860002517700195;13.698415756225586;-89.21520233154297;25.61600112915039;"2023-05-27T04:50:27.809Z"
25.63899803161621;5.789999961853027;13.698415756225586;-89.21520233154297;25.632001876831055;"2023-05-27T04:55:27.863Z"
25.660999298095703;5.784999847412109;13.698415756225586;-89.21520233154297;25.652999877929688;"2023-05-27T05:00:27.713Z"
25.679000854492188;5.793000221252441;13.698415756225586;-89.21520233154297;25.672998428344727;"2023-05-27T05:05:27.718Z"
25.67999839782715;5.800000190734863;13.698415756225586;-89.21520233154297;25.67799949645996;"2023-05-27T05:10:27.716Z"
25.698999404907227;5.815999984741211;13.698415756225586;-89.21520233154297;25.69700050354004;"2023-05-27T05:15:27.719Z"
25.751998901367188;5.822999954223633;13.698415756225586;-89.21520233154297;25.75;"2023-05-27T05:20:27.709Z"
25.694000244140625;5.835999965667725;13.698415756225586;-89.21520233154297;25.757001876831055;"2023-05-27T05:25:27.711Z"
25.72800064086914;5.830999851226807;13.698415756225586;-89.21520233154297;25.711999893188477;"2023-05-27T05:30:27.720Z"
25.751998901367188;5.835000038146973;13.698415756225586;-89.21520233154297;25.738998413085938;"2023-05-27T05:35:27.850Z"
25.76999855041504;5.8420000076293945;13.698415756225586;-89.21520233154297;25.76399803161621;"2023-05-27T05:40:27.711Z"
25.785001754760742;5.839999675750732;13.698415756225586;-89.21520233154297;25.779001235961914;"2023-05-27T05:45:27.716Z"
25.80099868774414;5.84499979019165;13.698415756225586;-89.21520233154297;25.79400062561035;"2023-05-27T05:50:27.718Z"
25.819997787475586;5.848999977111816;13.698415756225586;-89.21520233154297;25.812000274658203;"2023-05-27T05:55:27.722Z"
25.84000015258789;5.846999645233154;13.698415756225586;-89.21520233154297;25.83099937438965;"2023-05-27T06:00:27.717Z"
25.847000122070313;5.855999946594238;13.698415756225586;-89.21520233154297;25.841999053955078;"2023-05-27T06:05:27.723Z"
25.86600112915039;5.868000030517578;13.698415756225586;-89.21520233154297;25.860998153686523;"2023-05-27T06:10:27.766Z"
25.869001388549805;5.874000072479248;13.698415756225586;-89.21520233154297;25.868000030517578;"2023-05-27T06:15:27.879Z"
25.8799991607666;5.86899995803833;13.698415756225586;-89.21520233154297;25.878000259399414;"2023-05-27T06:20:28.266Z"
25.899999618530273;5.888000011444092;13.698415756225586;-89.21520233154297;25.89299964904785;"2023-05-27T06:25:27.710Z"
25.957000732421875;5.881999969482422;13.698415756225586;-89.21520233154297;25.957000732421875;"2023-05-27T06:35:16.603Z"
25.944997787475586;5.881999969482422;13.698415756225586;-89.21520233154297;25.950000762939453;"2023-05-27T06:40:16.512Z"
25.940000534057617;5.888000011444092;13.698415756225586;-89.21520233154297;25.940000534057617;"2023-05-27T06:45:16.735Z"
25.944997787475586;5.884999752044678;13.698415756225586;-89.21520233154297;25.940000534057617;"2023-05-27T06:50:16.497Z"
25.96099853515625;5.895999908447266;13.698415756225586;-89.21520233154297;25.947998046875;"2023-05-27T06:55:16.503Z"
25.958999633789063;5.914999961853027;13.698415756225586;-89.21520233154297;25.957998275756836;"2023-05-27T07:00:16.493Z"
25.966001510620117;5.923999786376953;13.698415756225586;-89.21520233154297;25.96500015258789;"2023-05-27T07:05:16.838Z"
25.9689998626709;5.926000118255615;13.698415756225586;-89.21520233154297;25.961999893188477;"2023-05-27T07:10:16.498Z"
25.975997924804688;5.947000026702881;13.698415756225586;-89.21520233154297;25.975997924804688;"2023-05-27T07:15:16.506Z"
25.961999893188477;5.943999767303467;13.698415756225586;-89.21520233154297;25.970998764038086;"2023-05-27T07:20:16.506Z"
25.972000122070313;5.941999912261963;13.698415756225586;-89.21520233154297;25.968000411987305;"2023-05-27T07:25:16.498Z"
25.972997665405273;5.950000286102295;13.698415756225586;-89.21520233154297;25.970998764038086;"2023-05-27T07:30:16.492Z"
25.968000411987305;5.923999786376953;13.698415756225586;-89.21520233154297;25.969999313354492;"2023-05-27T07:35:16.719Z"
25.970998764038086;5.934999942779541;13.698415756225586;-89.21520233154297;25.975000381469727;"2023-05-27T07:40:16.500Z"
25.968000411987305;5.950999736785889;13.698415756225586;-89.21520233154297;25.970998764038086;"2023-05-27T07:45:16.498Z"
25.96099853515625;5.948999881744385;13.698415756225586;-89.21520233154297;25.96099853515625;"2023-05-27T07:50:16.500Z"
25.963998794555664;5.950000286102295;13.698415756225586;-89.21520233154297;25.963001251220703;"2023-05-27T07:55:16.490Z"
25.963001251220703;5.964999675750732;13.698415756225586;-89.21520233154297;25.966001510620117;"2023-05-27T08:00:16.488Z"
25.966999053955078;5.953999996185303;13.698415756225586;-89.21520233154297;25.963001251220703;"2023-05-27T08:05:16.674Z"
25.966999053955078;5.953999996185303;13.698415756225586;-89.21520233154297;25.966999053955078;"2023-05-27T08:10:16.492Z"
25.966001510620117;5.966000080108643;13.698415756225586;-89.21520233154297;25.966999053955078;"2023-05-27T08:15:16.485Z"
25.98200035095215;5.974999904632568;13.698415756225586;-89.21520233154297;25.975997924804688;"2023-05-27T08:20:16.488Z"
25.97800064086914;5.996999740600586;13.698415756225586;-89.21520233154297;25.979999542236328;"2023-05-27T08:25:16.477Z"
25.966001510620117;6.01200008392334;13.698415756225586;-89.21520233154297;25.968000411987305;"2023-05-27T08:30:16.474Z"
25.957000732421875;5.993000030517578;13.698415756225586;-89.21520233154297;25.963998794555664;"2023-05-27T08:35:16.914Z"
25.953001022338867;5.999000072479248;13.698415756225586;-89.21520233154297;25.957000732421875;"2023-05-27T08:40:16.466Z"
25.954999923706055;5.992000102996826;13.698415756225586;-89.21520233154297;25.953001022338867;"2023-05-27T08:45:16.470Z"
25.953001022338867;5.99399995803833;13.698415756225586;-89.21520233154297;25.948999404907227;"2023-05-27T08:50:16.467Z"
25.950000762939453;5.995999813079834;13.698415756225586;-89.21520233154297;25.953001022338867;"2023-05-27T08:55:16.463Z"
25.950000762939453;5.993000030517578;13.698415756225586;-89.21520233154297;25.950000762939453;"2023-05-27T09:00:16.450Z"
25.950998306274414;6.013000011444092;13.698415756225586;-89.21520233154297;25.950000762939453;"2023-05-27T09:05:16.783Z"
25.95199966430664;6.014999866485596;13.698415756225586;-89.21520233154297;25.948999404907227;"2023-05-27T09:10:16.447Z"
25.945999145507813;6.01800012588501;13.698415756225586;-89.21520233154297;25.948999404907227;"2023-05-27T09:15:16.442Z"
25.945999145507813;6.009999752044678;13.698415756225586;-89.21520233154297;25.9429988861084;"2023-05-27T09:20:16.438Z"
25.947998046875;6.016000270843506;13.698415756225586;-89.21520233154297;25.948999404907227;"2023-05-27T09:25:16.443Z"
25.93899917602539;6.020999908447266;13.698415756225586;-89.21520233154297;25.945999145507813;"2023-05-27T09:30:16.440Z"
25.935001373291016;6.026000022888184;13.698415756225586;-89.21520233154297;25.94099998474121;"2023-05-27T09:35:16.857Z"
25.9320011138916;6.0239996910095215;13.698415756225586;-89.21520233154297;25.9320011138916;"2023-05-27T09:40:16.527Z"
25.93800163269043;6.03000020980835;13.698415756225586;-89.21520233154297;25.9320011138916;"2023-05-27T09:45:16.422Z"
25.932998657226563;6.037999629974365;13.698415756225586;-89.21520233154297;25.930999755859375;"2023-05-27T09:50:16.411Z"
25.9320011138916;6.0269999504089355;13.698415756225586;-89.21520233154297;25.940000534057617;"2023-05-27T09:55:16.417Z"
25.929000854492188;6.044999599456787;13.698415756225586;-89.21520233154297;25.923999786376953;"2023-05-27T10:00:16.413Z"
25.919998168945313;6.044999599456787;13.698415756225586;-89.21520233154297;25.922998428344727;"2023-05-27T10:05:16.992Z"
25.910001754760742;6.059000015258789;13.698415756225586;-89.21520233154297;25.909000396728516;"2023-05-27T10:10:16.402Z"
25.89299964904785;6.052999973297119;13.698415756225586;-89.21520233154297;25.9060001373291;"2023-05-27T10:15:16.539Z"
25.891000747680664;6.053999900817871;13.698415756225586;-89.21520233154297;25.88899803161621;"2023-05-27T10:20:16.385Z"
25.882999420166016;6.064000129699707;13.698415756225586;-89.21520233154297;25.88599967956543;"2023-05-27T10:25:16.379Z"
25.878000259399414;6.065999984741211;13.698415756225586;-89.21520233154297;25.87900161743164;"2023-05-27T10:30:16.382Z"
25.869001388549805;6.072999954223633;13.698415756225586;-89.21520233154297;25.869998931884766;"2023-05-27T10:35:16.370Z"
25.857999801635742;6.068000316619873;13.698415756225586;-89.21520233154297;25.860998153686523;"2023-05-27T10:40:16.363Z"
25.841999053955078;6.078999996185303;13.698415756225586;-89.21520233154297;25.845998764038086;"2023-05-27T10:45:16.361Z"
25.84000015258789;6.077000141143799;13.698415756225586;-89.21520233154297;25.8439998626709;"2023-05-27T10:50:16.358Z"
25.838001251220703;6.075000286102295;13.698415756225586;-89.21520233154297;25.838998794555664;"2023-05-27T10:55:16.356Z"
25.83099937438965;6.077000141143799;13.698415756225586;-89.21520233154297;25.833999633789063;"2023-05-27T11:00:16.344Z"
25.825998306274414;6.082000255584717;13.698415756225586;-89.21520233154297;25.825000762939453;"2023-05-27T11:05:16.338Z"
25.810998916625977;6.0960001945495605;13.698415756225586;-89.21520233154297;25.81399917602539;"2023-05-27T11:10:16.332Z"
25.80099868774414;6.098999977111816;13.698415756225586;-89.21520233154297;25.80499839782715;"2023-05-27T11:15:16.332Z"
25.79400062561035;6.103999614715576;13.698415756225586;-89.21520233154297;25.79599952697754;"2023-05-27T11:20:16.339Z"
25.79400062561035;6.105000019073486;13.698415756225586;-89.21520233154297;25.791000366210938;"2023-05-27T11:25:16.343Z"
25.784000396728516;6.105000019073486;13.698415756225586;-89.21520233154297;25.7810001373291;"2023-05-27T11:30:16.349Z"
25.766998291015625;6.1020002365112305;13.698415756225586;-89.21520233154297;25.774999618530273;"2023-05-27T11:35:16.352Z"
25.760000228881836;6.10099983215332;13.698415756225586;-89.21520233154297;25.76099967956543;"2023-05-27T11:40:16.349Z"
25.74799919128418;6.098999977111816;13.698415756225586;-89.21520233154297;25.74799919128418;"2023-05-27T11:45:16.340Z"
25.735998153686523;6.105999946594238;13.698415756225586;-89.21520233154297;25.746999740600586;"2023-05-27T11:50:16.344Z"
25.731000900268555;6.105000019073486;13.698415756225586;-89.21520233154297;25.729001998901367;"2023-05-27T11:55:16.335Z"
25.726999282836914;6.091000080108643;13.698415756225586;-89.21520233154297;25.725000381469727;"2023-05-27T12:00:16.338Z"
25.7239990234375;6.098999977111816;13.698415756225586;-89.21520233154297;25.729001998901367;"2023-05-27T12:05:16.522Z"
25.71000099182129;6.105000019073486;13.698415756225586;-89.21520233154297;25.713998794555664;"2023-05-27T12:10:16.349Z"
25.690000534057617;6.0980000495910645;13.698415756225586;-89.21520233154297;25.70199966430664;"2023-05-27T12:15:16.342Z"
25.672000885009766;6.103000164031982;13.698415756225586;-89.21520233154297;25.67599868774414;"2023-05-27T12:20:16.339Z"
25.672000885009766;6.105000019073486;13.698415756225586;-89.21520233154297;25.66900062561035;"2023-05-27T12:25:16.327Z"
25.660999298095703;6.123000144958496;13.698415756225586;-89.21520233154297;25.663000106811523;"2023-05-27T12:30:16.318Z"
25.6560001373291;6.114999771118164;13.698415756225586;-89.21520233154297;25.66200065612793;"2023-05-27T12:35:16.308Z"
25.654001235961914;6.120999813079834;13.698415756225586;-89.21520233154297;25.657001495361328;"2023-05-27T12:40:16.302Z"
25.647001266479492;6.13599967956543;13.698415756225586;-89.21520233154297;25.645999908447266;"2023-05-27T12:45:16.309Z"
25.647998809814453;6.124000072479248;13.698415756225586;-89.21520233154297;25.647998809814453;"2023-05-27T12:50:16.303Z"
25.641998291015625;6.134000301361084;13.698415756225586;-89.21520233154297;25.650999069213867;"2023-05-27T12:55:16.310Z"
25.650999069213867;6.127000331878662;13.698415756225586;-89.21520233154297;25.64499855041504;"2023-05-27T13:00:16.315Z"
25.66200065612793;6.125999927520752;13.698415756225586;-89.21520233154297;25.652999877929688;"2023-05-27T13:05:16.315Z"
25.6560001373291;6.128999710083008;13.698415756225586;-89.21520233154297;25.652999877929688;"2023-05-27T13:10:16.303Z"
25.6560001373291;6.120999813079834;13.698415756225586;-89.21520233154297;25.659000396728516;"2023-05-27T13:15:16.299Z"
25.66499900817871;6.127999782562256;13.698415756225586;-89.21520233154297;25.660001754760742;"2023-05-27T13:20:16.287Z"
25.672998428344727;6.119999885559082;13.698415756225586;-89.21520233154297;25.66900062561035;"2023-05-27T13:25:16.291Z"
25.67999839782715;6.127000331878662;13.698415756225586;-89.21520233154297;25.6820011138916;"2023-05-27T13:30:16.285Z"
25.68899917602539;6.120999813079834;13.698415756225586;-89.21520233154297;25.679000854492188;"2023-05-27T13:35:16.385Z"
25.838001251220703;6.130000114440918;13.698415756225586;-89.21520233154297;25.69099998474121;"2023-05-27T13:40:16.403Z"
25.685001373291016;6.123000144958496;13.698415756225586;-89.21520233154297;25.672998428344727;"2023-05-27T13:45:16.292Z"
25.708999633789063;6.132999897003174;13.698415756225586;-89.21520233154297;25.694000244140625;"2023-05-27T13:50:16.286Z"
25.719999313354492;6.218999862670898;13.698415756225586;-89.21520233154297;25.711999893188477;"2023-05-27T13:55:16.280Z"
25.703001022338867;6.301000118255615;13.698415756225586;-89.21520233154297;25.71099853515625;"2023-05-27T14:00:16.283Z"
25.578001022338867;6.353000164031982;13.698415756225586;-89.21520233154297;25.570999145507813;"2023-05-27T14:05:16.527Z"
25.411001205444336;6.381999969482422;13.698415756225586;-89.21520233154297;25.404998779296875;"2023-05-27T14:10:16.278Z"
25.286001205444336;6.408000469207764;13.698415756225586;-89.21520233154297;25.27400016784668;"2023-05-27T14:15:16.271Z"
25.145000457763672;6.400000095367432;13.698415756225586;-89.21520233154297;25.26599884033203;"2023-05-27T14:20:16.261Z"
25.14099884033203;6.419999599456787;13.698415756225586;-89.21520233154297;25.138999938964844;"2023-05-27T14:25:16.259Z"
24.996000289916992;6.433000087738037;13.698415756225586;-89.21520233154297;24.98499870300293;"2023-05-27T14:30:16.259Z"
24.843000411987305;6.441999912261963;13.698415756225586;-89.21520233154297;24.97800064086914;"2023-05-27T14:35:16.554Z"
24.812999725341797;6.451000213623047;13.698415756225586;-89.21520233154297;24.828001022338867;"2023-05-27T14:40:16.528Z"
24.649999618530273;6.4150004386901855;13.698415756225586;-89.21520233154297;24.64099884033203;"2023-05-27T14:45:16.244Z"
24.63300132751465;6.422000408172607;13.698415756225586;-89.21520233154297;24.636999130249023;"2023-05-27T14:50:16.234Z"
24.493000030517578;6.443000316619873;13.698415756225586;-89.21520233154297;24.493999481201172;"2023-05-27T14:55:16.501Z"
24.406999588012695;6.446000099182129;13.698415756225586;-89.21520233154297;24.3439998626709;"2023-05-27T15:00:16.236Z"
24.27400016784668;6.433000087738037;13.698415756225586;-89.21520233154297;24.268999099731445;"2023-05-27T15:05:16.463Z"
24.262998580932617;6.429999828338623;13.698415756225586;-89.21520233154297;24.262998580932617;"2023-05-27T15:10:16.519Z"
24.118999481201172;3.4099998474121094;13.698415756225586;-89.21520233154297;24.02699851989746;"2023-05-27T15:15:16.250Z"
24.118999481201172;3.355999708175659;13.698415756225586;-89.21520233154297;24.115999221801758;"2023-05-27T15:20:16.248Z"
24.111000061035156;3.299999952316284;13.698415756225586;-89.21520233154297;24.10999870300293;"2023-05-27T15:25:16.245Z"
24.121000289916992;3.2739999294281006;13.698415756225586;-89.21520233154297;24.10999870300293;"2023-05-27T15:30:16.241Z"
24.147001266479492;3.2619998455047607;13.698415756225586;-89.21520233154297;24.138999938964844;"2023-05-27T15:35:16.514Z"
24.16200065612793;3.246000051498413;13.698415756225586;-89.21520233154297;24.076000213623047;"2023-05-27T15:40:16.226Z"
24.208999633789063;3.25;13.698415756225586;-89.21520233154297;24.1929988861084;"2023-05-27T15:45:16.220Z"
24.32900047302246;3.259000062942505;13.698415756225586;-89.21520233154297;24.340999603271484;"2023-05-27T15:50:16.219Z"
24.297000885009766;3.252000093460083;13.698415756225586;-89.21520233154297;24.458999633789063;"2023-05-27T15:55:16.219Z"
24.3179988861084;3.253000020980835;13.698415756225586;-89.21520233154297;24.44700050354004;"2023-05-27T16:00:16.228Z"
24.517000198364258;3.25;13.698415756225586;-89.21520233154297;24.536001205444336;"2023-05-27T16:05:16.616Z"
24.503999710083008;3.261000156402588;13.698415756225586;-89.21520233154297;24.50800132751465;"2023-05-27T16:10:16.211Z"
24.520999908447266;3.2700002193450928;13.698415756225586;-89.21520233154297;24.511999130249023;"2023-05-27T16:15:16.199Z"
24.5989990234375;3.2689998149871826;13.698415756225586;-89.21520233154297;24.597999572753906;"2023-05-27T16:20:17.010Z"
24.614999771118164;3.2709999084472656;13.698415756225586;-89.21520233154297;24.606000900268555;"2023-05-27T16:25:16.195Z"
24.737998962402344;3.2790000438690186;13.698415756225586;-89.21520233154297;24.75;"2023-05-27T16:30:16.204Z"
24.715999603271484;3.2750000953674316;13.698415756225586;-89.21520233154297;24.729000091552734;"2023-05-27T16:35:16.652Z"
24.726999282836914;3.2840001583099365;13.698415756225586;-89.21520233154297;24.722999572753906;"2023-05-27T16:40:16.205Z"
25.07200050354004;3.368000030517578;13.698415756225586;-89.21520233154297;25.072999954223633;"2023-05-27T18:12:06.233Z"
25.652999877929688;3.2219998836517334;13.698415756225586;-89.21520233154297;25.650999069213867;"2023-05-27T18:17:06.239Z"
